date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza,Haifa_downtown,Haifa_Hadar,Haifa_Horev,TLV_Levinsky
44599,0.3,0.6,0.4,0.5,0.4,0.2,0.8,0.4,0.3,NoData
44600,0.4,0.7,0.4,0.5,0.6,0.3,0.9,0.4,0.3,NoData
44601,0.7,1,0.7,0.6,0.6,0.4,1,0.5,0.3,NoData
44602,0.4,0.7,0.4,0.5,0.4,0.3,0.8,0.4,0.3,NoData
44603,0.3,0.6,0.3,0.4,0.4,0.2,0.9,0.4,0.3,NoData
44604,0.4,0.7,0.4,0.5,0.5,0.3,1,0.5,0.3,NoData
44605,0.3,0.8,0.4,0.6,0.5,0.4,1,0.4,0.4,NoData
44606,0.4,0.9,0.7,0.7,0.7,0.5,0.9,0.5,0.3,NoData
44607,0.4,0.7,0.4,0.4,0.6,0.5,0.8,0.3,0.3,NoData
44608,0.3,0.7,0.3,0.5,0.5,0.3,0.8,0.4,0.3,NoData
44609,0.4,0.8,0.4,0.5,0.6,0.4,0.4,0.4,0.3,<Samp
44610,0.5,0.8,0.4,0.5,0.6,0.4,0.4,0.5,0.3,0
44611,0.4,0.8,0.5,0.5,0.6,0.5,0.3,0.4,0.4,0.2
44612,0.3,0.6,0.3,0.4,0.5,0.3,0.3,0.4,0.4,0.1
44613,0.3,0.7,0.3,0.4,0.6,0.4,0.3,0.4,0.4,0
44614,0.4,0.8,0.4,0.5,0.6,0.5,0.4,0.4,0.3,0.1
44615,0.6,0.9,0.5,0.6,0.7,0.5,0.5,0.6,0.4,0.2
44616,0.6,1.1,0.6,0.8,0.8,0.6,0.6,0.5,0.3,0.4
44617,0.3,0.8,0.3,0.4,0.6,0.3,0.4,0.4,0.3,0.1
44618,0.2,0.7,0.2,0.3,0.5,0.1,0.3,0.3,0.3,0
44619,0.3,0.8,0.3,0.4,0.6,0.2,0.3,0.3,0.3,0.1
44620,0.5,0.8,0.4,0.5,0.7,0.3,0.4,0.4,0.3,0.1
44621,0.5,0.7,0.4,0.5,0.7,0.3,0.5,0.4,0.3,0.2
44622,0.6,0.7,0.4,0.4,0.8,0.2,0.5,0.4,0.2,0.1
44623,0.5,0.8,0.7,0.6,0.8,0.4,0.5,0.5,0.2,0.3
44624,0.3,0.6,0.3,0.3,0.5,0.2,0.3,0.3,0.3,0
44625,0.3,0.5,0.2,0.3,0.6,0.2,0.3,0.3,0.3,0.1
44626,0.3,0.6,0.3,0.4,0.6,0.2,0.4,0.4,0.3,0.1
44627,0.4,0.7,0.4,0.5,0.8,0.3,0.4,0.4,0.3,0.2
44628,0.6,0.6,0.3,0.4,0.7,0.3,0.4,0.4,0.4,0.1
44629,0.6,0.6,0.3,0.4,0.7,0.2,0.4,0.4,0.3,0
44630,0.6,0.6,0.3,0.3,0.6,0.3,0.4,0.3,0.3,0
44631,0.5,0.6,0.2,0.3,0.5,0.2,0.3,0.3,0.3,0
44632,0.5,0.5,0.2,0.3,0.5,0.2,0.3,0.3,0.3,0
44633,0.5,0.6,0.2,0.3,0.6,0.2,0.3,0.3,0.1,0.1
44634,0.6,0.6,0.3,0.4,0.6,0.3,0.3,0.3,0.3,0.1
44635,0.6,0.5,0.2,0.3,0.6,0.2,0.3,0.3,0.3,0.1
44636,0.6,0.4,0.2,0.4,0.6,0.3,0.5,0.4,0.3,0.1
44637,0.6,0.3,0.3,0.5,0.7,0.4,0.5,0.4,0.3,0.2
44638,0.7,0.3,0.4,0.5,0.7,0.4,0.5,0.4,0.2,0.2
44639,0.5,0.4,0.3,0.6,0.7,0.4,0.4,0.3,0.3,0.2
44640,0.5,0.3,0.2,0.4,0.6,0.3,0.3,0.3,0.3,0.1
44641,0.6,0.3,0.2,0.4,0.6,0.3,0.4,0.3,0.3,0.1
44642,0.7,0.4,0.3,0.5,0.7,0.4,0.5,0.4,0.3,0.2
44643,0.7,0.5,0.4,0.6,0.7,0.5,0.6,0.4,0.3,0.2
44644,0.6,0.5,0.4,0.5,0.7,0.5,0.6,0.4,0.3,0.2
44645,0.6,0.5,0.3,0.5,0.7,0.4,0.5,0.4,0.3,0.1
44646,0.6,0.5,0.3,0.5,0.7,0.4,0.4,0.3,0.3,0.1
44647,0.6,0.6,0.3,0.6,0.7,0.5,0.5,0.4,0.2,0.1
44648,0.7,0.6,0.3,0.6,0.8,0.6,0.5,0.4,0.3,0.2
44649,<Samp,0.7,0.3,0.6,0.8,0.3,0.6,0.4,0.3,0.2
44650,NoData,0.6,0.3,0.6,0.8,0,0.6,0.4,0.3,0.2
44651,NoData,0.7,0.3,0.6,1.1,0.1,0.6,0.4,0.4,0.1
44652,NoData,0.8,0.5,0.8,1.2,0.2,0.7,0.6,0.4,0.3
44653,NoData,1,0.7,1,0.7,0.4,0.8,0.6,0.3,0.4
44654,NoData,1.1,0.6,0.9,0.6,0.3,0.7,0.6,0.3,0.4
44655,Down,0.8,0.5,0.9,0.6,0.2,0.6,0.4,0.3,0.2
44656,Down,0.9,0.4,0.9,0.6,0.3,0.6,0.5,0.3,0.2
44657,Down,1.2,0.9,1.1,0.6,0.5,0.7,0.5,0.3,0.7
44658,Down,0.7,0.3,0.7,0.4,0.2,0.5,0.4,0.4,0.1
44659,Down,0.7,0.4,0.8,0.4,<Samp,0.5,0.4,0.3,0.2
44660,Down,0.6,0.3,0.6,0.4,NoData,0.4,0.4,0.3,0
44661,Down,0.6,0.2,0.6,0.3,NoData,0.4,0.4,0.2,0
44662,Down,0.7,0.3,0.7,0.5,<Samp,0.5,0.5,0.2,0
44663,Down,0.7,0.3,0.7,0.4,0.3,0.4,0.4,0.3,0
44664,Down,0.7,0.2,0.6,0.4,0.2,0.4,0.4,0.3,0
44665,Down,0.7,0.2,0.7,0.4,0.2,0.4,0.4,0.3,0
44666,<Samp,0.7,0.3,0.8,0.4,<Samp,0.4,0.4,0.3,0.1
44667,0.5,0.8,0.3,0.8,0.4,0.3,0.5,0.5,0.3,0.1
44668,0.6,0.9,0.3,0.8,0.4,0.3,0.5,0.5,0.3,0.1
44669,0.7,1,0.5,1,0.5,0.4,0.6,0.5,0.2,0.5
44670,0.5,0.7,0.2,0.6,0.3,0.3,0.4,0.4,0.3,0.1
44671,0.4,0.7,0.3,0.7,0.4,0.3,0.4,0.4,0.3,-0.1
44672,0.4,0.7,0.2,0.7,0.4,0.3,0.4,0.3,0.3,0
44673,0.5,0.8,0.3,0.7,0.4,0.3,0.4,0.4,0.3,0.1
44674,0.5,0.8,0.3,0.8,0.4,0.3,0.5,0.4,0.3,0
44675,0.5,0.7,0.3,0.7,0.4,0.3,0.5,0.4,0.4,-0.1
44676,0.7,0.6,0.3,0.8,0.4,0.4,0.5,0.5,0.4,0
44677,0.6,0.4,0.3,0.8,0.5,0.5,0.5,0.5,0.4,0
44678,0.6,0.3,0.3,0.8,0.5,0.5,0.4,0.5,0.3,0
44679,0.6,0.3,0.3,0.8,0.4,0.4,0.4,0.4,0.3,0.1
44680,0.7,0.3,0.3,0.8,0.5,0.4,0.4,0.4,0.2,0.1
44681,0.8,0.4,0.4,0.9,0.6,0.5,0.6,0.6,0.2,0.2
44682,0.6,0.3,0.3,0.9,0.4,0.4,0.4,0.4,0.3,0.2
44683,0.5,0.3,0.3,0.8,0.5,0.4,0.4,0.4,0.3,0
44684,0.3,0.3,0.3,0.9,0.4,0.4,0.4,0.4,0.3,0.1
44685,0.2,0.5,0.3,0.5,0.3,0.4,0.4,0.3,0.3,0.2
44686,0.3,0.5,0.3,0.1,0.4,0.4,0.3,0.4,0.2,0
44687,0.3,0.5,0.2,0,0.3,0.3,0.3,0.3,0.2,0
44688,0.3,0.5,0.2,0.1,0.3,0.4,0.3,0.4,0.3,0
44689,0.3,0.5,0.2,0.1,0.4,0.4,0.3,0.4,0.3,0.1
44690,0.4,0.6,0.3,0.2,0.4,0.4,0.4,0.4,0.3,0.2
44691,0.5,0.5,0.3,0.2,0.4,0.3,0.4,0.4,0.3,0.3
44692,0.5,0.5,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.3
44693,<Samp,0.7,0.4,0.2,0.4,0.4,0.3,0.4,0.3,0.6
44694,<Samp,<Samp,0.4,0.2,0.4,0.3,0.3,0.4,0.3,0.2
44695,1,NoData,0.3,0.2,0.3,0.3,0.3,0.4,0.3,0.1
44696,1,NoData,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.2
44697,0.6,<Samp,0.4,0.2,0.3,0.3,0.2,0.4,0.3,0
44698,0.5,0.6,0.4,0.2,0.3,0.4,0.3,0.4,0.3,0
44699,0.5,0.6,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0
44700,0.6,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.1
44701,0.6,0.7,0.4,0.5,0.5,0.4,0.3,0.5,0.4,0.1
44702,0.4,0.7,0.4,0.3,0.3,0.4,0.4,0.5,0.3,0.1
44703,0.5,0.7,0.3,0.3,0.3,0.3,0.4,0.4,0.2,0.2
44704,0.5,0.6,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.1
44705,0.6,0.7,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.1
44706,0.5,0.7,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.1
44707,0.4,0.7,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0
44708,0.4,0.7,0.4,0.3,0.3,0.3,0.4,0.5,0.4,0
44709,0.3,0.7,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0
44710,0,0.7,0.3,0.4,0.3,0.3,0.3,0.4,0.2,0
44711,0.2,0.7,0.5,0.2,0.3,<Samp,0.3,0.5,0.4,0
44712,0.2,0.7,0.4,0.1,0.3,NoData,0.3,0.4,0.4,0
44713,0.2,0.7,0.4,0.1,0.3,<Samp,0.3,0.4,0.3,0
44714,0,0.8,0.3,0.1,0.2,0.2,0.2,0.4,0.2,0
44715,0,0.8,0.4,0.2,0.3,0.2,0.2,0.4,0.3,0.1
44716,0,0.8,0.4,0.2,0.3,0.3,0.3,0.4,0.3,0.1
44717,0,0.7,0.3,0.1,0.2,0.2,0.3,0.4,0.3,0.1
44718,0,0.8,0.3,0.1,0.2,0.2,0.2,0.4,0.3,0
44719,<Samp,0.7,0.3,0.1,0.2,0.2,0.2,0.4,0.4,0
44720,0.3,0.7,0.4,0.1,0.2,0.2,0.2,0.4,0.4,0.1
44721,0.3,0.7,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.1
44722,0.3,0.7,0.4,0.2,0.2,0.2,0.3,0.4,0.4,0.2
44723,0.3,0.6,0.3,0.1,0.1,0.1,0.2,0.4,0.4,0
44724,0.3,0.6,0.3,0.1,<Samp,0.1,0.3,0.4,0.3,0.1
44725,0.3,0.6,0.3,0.1,0.4,0.2,0.2,0.4,0.4,0
44726,0,0.6,0.3,0,0.6,0.1,0.2,0.4,0.3,0
44727,0.1,0.6,0.3,0.1,0.6,0.1,0.3,0.4,0.3,0
44728,0.2,0.6,0.3,0.1,0.6,0.1,0.2,0.4,0.3,0
44729,0.3,0.6,0.3,0.1,0.6,0.1,0.2,0.4,0.5,0
44730,0.3,0.6,0.3,0,0.6,0.1,0.2,0.4,0.4,0
44731,0.3,0.6,0.3,0,0.6,0.1,0.2,0.4,0.3,0
44732,0.4,0.6,0.3,0.1,0.6,0.1,0.2,<Samp,0.3,0
44733,0.4,0.6,0.3,0.1,0.6,0,0.2,NoData,0.3,0.1
44734,0.3,0.6,0.3,0,0.5,<Samp,0.1,NoData,0.3,0.1
44735,0.3,0.6,0.3,0,0.6,<Samp,0.2,<Samp,0.3,0.1
44736,0.4,0.7,0.3,0.2,0.6,0.1,0.2,0.3,0.3,0.1
44737,0.4,0.7,0.3,0.1,0.6,<Samp,0.3,0.4,0.4,0.1
44738,0.4,0.6,0.3,0,0.5,InVld,0.2,0.4,0.4,0
44739,0.5,0.6,0.3,0.1,0.6,InVld,0.2,0.4,0.3,0
44740,0.5,0.6,0.3,0.1,0.5,<Samp,0.2,0.3,0.1,0.1
44741,0.6,0.6,0.3,0.1,0.5,0.2,0.2,0.4,0.3,0.1
44742,0.6,0.6,0.3,0.1,<Samp,0.3,0.2,0.4,0.2,0
44743,0.7,0.7,0.3,0.1,Calib,0.3,0.2,0.4,0.3,0.1
44744,0.7,0.7,0.3,0.2,0.5,0.3,0.2,0.4,0.3,0.1
44745,0.7,0.6,0.3,0.1,0.5,0.3,0.2,0.4,0.3,0
44746,0.7,0.7,0.3,0.2,0.5,0.3,0.2,0.4,0.5,0.1
44747,0.8,0.6,0.3,0.2,0.5,0.4,0.2,0.4,0.3,0.1
44748,0.8,0.6,0.3,0.1,0.5,0.4,0.4,0.4,0.3,0.1
44749,0.8,0.6,0.3,0.1,0.4,0.6,0.4,0.4,0.3,0.1
44750,0.8,0.6,0.3,0.2,0.6,0.6,0.2,0.4,0.3,0.1
44751,0.7,0.7,0.3,0.2,0.6,0.6,0.2,0.4,0.4,0.2
44752,0.7,0.6,0.3,0.1,0.6,0.6,0.2,0.4,0.3,0.1
44753,0.8,0.6,0.3,0.1,0.6,0.6,0.2,0.4,0.3,0.1
44754,0.8,0.6,0.3,0,0.6,0.5,0.2,0.4,0.1,0.1
44755,0.8,0.6,0.3,0.1,0.6,0.6,0.2,0.4,0.2,0.1
44756,0.8,0.6,0.3,0.2,0.6,0.6,0.2,0.4,0.3,0.1
44757,0.7,0.6,0.3,0.1,0.6,0.6,0.2,0.4,0.3,0.1
44758,0.5,0.6,0.3,0.1,0.6,0.5,0.2,0.4,0.3,0.1
44759,0.5,0.5,0.2,0.1,0.6,0.5,0.1,0.4,0.3,0
44760,0.4,0.6,0.3,0.2,0.6,0.6,0.2,0.4,0.4,0.2
44761,0.5,0.6,0.3,0.2,0.6,0.6,0.2,0.4,0.4,0
44762,0.5,0.7,0.3,0.2,0.6,0.6,0.3,0.4,0.4,0
44763,0.5,0.7,0.3,0.2,0.7,0.6,0.3,0.4,0.3,0.1
44764,0.5,0.6,0.3,0.2,0.6,0.6,0.4,0.4,0.3,0.1
44765,0.5,0.6,0.3,0.1,0.6,0.6,0.4,0.4,0.3,0.1
44766,0.5,0.6,0.3,0.1,<Samp,0.6,0.4,0.4,0.3,0
44767,0.6,0.6,0.3,0.1,<Samp,0.6,0.4,0.4,0.4,0.1
44768,0.6,0.6,0.3,0.1,0.8,0.6,0.4,0.4,0.3,0.1
44769,0.6,0.6,0.3,0.2,0.9,0.6,0.4,0.4,0.4,0.1
44770,0.6,0.6,0.3,0.2,0.8,0.6,0.4,0.4,0.4,0.1
44771,0.7,0.6,0.3,0.2,0.9,0.6,0.5,0.5,0.3,0.1
44772,0.6,0.6,0.3,0.2,0.9,0.6,0.5,0.5,0.4,0.1
44773,0.6,0.6,0.3,0.2,0.9,0.6,0.4,0.4,0.3,0.1
44774,0.7,0.5,0.3,0.2,0.9,0.6,0.4,0.4,0.3,0.1
44775,0.8,0.6,0.3,0.2,0.9,0.6,0.5,0.4,0.3,0.1
44776,0.7,0.7,0.3,0.2,0.9,0.6,0.5,0.5,0.3,0.1
44777,0.7,0.6,0.3,0.2,0.9,0.6,0.5,0.5,0.4,0.1
44778,0.9,<Samp,0.3,0.2,0.9,0.6,0.5,0.5,0.3,0.1
44779,0.9,NoData,0.3,0.2,0.9,0.6,0.5,0.4,0.4,0
44780,0.9,NoData,0.3,0.1,0.8,0.6,0.4,0.4,0.3,0
44781,0.9,<Samp,0.3,0.1,0.8,0.5,0.4,0.4,0.3,0
44782,0.7,0.7,0.3,0.1,0.9,0.6,0.4,0.4,0.3,0.1
44783,0.6,0.7,0.3,0.2,0.9,0.6,0.5,0.4,0.3,0.1
44784,0.6,0.7,0.3,0.1,0.9,0.6,0.4,0.4,0.3,0.1
44785,0.5,0.7,0.3,0.2,0.9,0.6,0.5,0.4,0.4,0
44786,0.5,0.7,0.3,0.1,0.9,0.6,0.4,0.4,0.4,0.1
44787,0.4,0.7,0.2,0.1,0.8,0.5,0.4,0.4,0.3,0.1
44788,0.4,0.7,0.3,0.1,0.9,0.6,0.5,0.4,0.3,0.1
44789,0.5,0.7,0.3,0.2,0.8,0.5,0.5,0.5,0.4,0.1
44790,0.5,0.7,0.3,0.2,0.8,0.6,0.5,0.4,0.5,0.1
44791,0.5,0.7,0.3,0.1,0.8,0.5,0.4,0.4,0.4,0
44792,0.6,0.7,0.3,0.2,0.9,0.6,0.4,0.4,0.3,0.1
44793,0.6,0.7,0.3,0.2,0.8,0.7,0.5,0.4,0.3,0.1
44794,0.5,0.8,0.3,0.2,0.9,0.7,0.5,0.4,0.4,0.1
44795,0.7,0.8,0.3,0.2,0.9,0.8,0.5,0.4,0.5,0.1
44796,0.6,0.8,0.3,0.2,0.9,0.6,0.5,0.4,0.3,0.1
44797,0.5,0.7,0.2,0.2,0.8,0.5,0.4,0.4,0.3,0.1
44798,0.6,0.7,0.3,0.2,0.9,0.5,0.4,0.4,0.3,0.1
44799,0.6,0.7,0.3,0.2,0.9,0.5,0.5,0.4,0.4,0
44800,0.6,0.6,0.2,0.1,0.8,0.4,0.4,0.4,0.4,0
44801,0.5,0.6,0.2,0.1,0.8,0.4,0.4,0.4,0.3,0
44802,0.7,0.7,0.3,0.1,0.9,0.6,0.5,0.4,0.4,0
44803,0.7,0.6,0.3,0.1,0.8,0.5,0.5,0.4,0.4,0
44804,0.8,0.6,0.3,0,0.9,0.5,0.4,0.5,0.4,0
44805,0.8,0.7,0.3,0,0.9,0.5,0.4,0.5,0.4,0
44806,0.7,0.6,0.3,0,0.9,0.5,0.4,0.5,0.5,0
44807,0.6,0.6,0.3,0.1,0.9,0.5,0.4,0.5,0.4,0
44808,0.4,0.6,0.3,0,0.8,0.5,0.4,0.5,0.3,0
44809,0.5,0.6,0.3,0.1,0.9,0.6,0.4,0.4,0.3,0
44810,0.5,0.6,0.3,0.1,0.9,0.6,0.4,0.4,0.4,0.1
44811,0.4,0.7,0.3,0.1,0.9,0.6,0.4,0.4,0.4,0.9
44812,0.4,0.7,0.3,0.1,<Samp,0.6,0.4,0.4,0.4,0.9
44813,0.4,0.7,0.3,0.2,<Samp,0.6,0.4,0.5,0.5,1
44814,0.3,0.8,0.3,0.2,0.5,0.6,0.5,0.5,0.4,1
44815,0.3,0.7,0.2,0.1,0.4,0.6,0.4,0.4,0.3,1
44816,0.4,0.7,0.3,0.2,0.4,0.7,0.5,0.5,0.5,1.1
44817,0.4,0.7,0.3,0.2,0.5,0.7,0.4,0.4,0.4,1.1
44818,0.4,0.7,0.2,0.1,0.5,0.6,0.4,0.4,0.3,1.1
44819,0.3,0.6,0.2,0.1,0.5,0.4,0.4,0.4,0.3,1.1
44820,0.3,0.7,0.2,0.2,0.4,0.3,0.4,0.4,0.2,1.1
44821,0.3,0.8,0.3,0.2,0.5,0.3,0.5,0.5,0.5,1.1
44822,0.3,0.7,0.2,0.1,0.4,0.4,0.4,0.4,0.4,1
44823,0.3,0.7,0.3,0.2,0.5,0.4,0.4,0.4,0.4,1.1
44824,0.3,0.6,0.2,0.1,0.5,0.3,0.4,0.4,0.3,1
44825,0.3,0.7,0.2,0.1,0.5,0.4,0.4,0.4,0.4,1.1
44826,0.3,0.7,0.2,0.1,0.5,0.3,0.3,0.4,0.3,1.2
44827,0.3,0.7,0.2,0.1,0.5,0.3,0.4,0.4,0.3,1.3
44828,0.3,0.8,0.2,0.2,0.5,0.3,0.4,0.4,0.3,1.2
44829,0.3,0.7,0.2,0.1,0.4,0.2,0.3,0.3,0.3,1.1
44830,0.3,0.7,0.2,0.2,0.5,0.3,0.4,0.4,0.3,1.2
44831,0.2,0.7,0.2,0.2,0.5,0.2,0.4,0.4,0.3,1.1
44832,0.3,0.8,0.2,0.2,0.5,0.2,0.4,0.4,0.3,1.1
44833,0.5,0.8,0.3,0.3,0.5,0.3,0.4,0.4,0.3,1.2
44834,0.6,0.8,0.3,0.3,0.6,0.3,0.5,0.4,0.3,<Samp
44835,0.5,0.8,0.3,0.3,0.6,0.4,0.5,0.5,0.4,NoData
44836,0.5,0.7,0.3,0.3,0.5,0.4,0.5,0.4,0.5,NoData
44837,0.8,0.8,0.3,0.3,0.6,0.4,0.5,0.4,0.4,<Samp
44838,0.7,0.7,0.2,0.2,0.6,0.4,0.5,0.4,0.3,0.2
44839,0.7,0.7,0.2,0.2,0.4,0.3,0.4,0.4,0.3,0.1
44840,0.6,0.7,0.2,0.2,0.4,0.3,0.4,0.4,0.2,0.1
44841,0.7,0.7,0.3,0.3,0.5,0.4,0.5,0.4,0.3,0.1
44842,0.7,0.6,0.2,0.2,0.5,0.3,0.4,0.4,0.3,0.2
44843,0.7,0.6,0.2,0.3,0.4,0.3,0.4,0.4,0.2,0.2
44844,0.7,<Samp,0.2,0.3,0.5,0.4,0.5,0.4,0.1,0.2
44845,0.7,<Samp,0.2,0.2,0.4,0.3,0.4,0.4,0.3,0.2
44846,0.8,0.8,0.2,0.3,0.6,0.4,0.4,0.4,0.4,0.2
44847,0.8,0.8,0.2,0.3,0.7,0.4,0.5,0.5,0.3,0.2
44848,0.8,0.8,0.2,0.3,0.7,0.4,0.4,0.3,0.2,0.2
44849,0.7,0.8,0.1,0.3,0.6,0.4,0.5,0.4,0.3,0.2
44850,0.8,0.7,0.1,0.2,0.5,0.3,0.5,0.4,0.1,0.2
44851,1,0.9,0.3,0.4,0.7,0.4,0.5,0.5,0.3,0.3
44852,0.6,0.8,0.1,0.4,0.6,0.4,0.4,0.4,0.2,0.2
44853,0.7,0.8,0.2,0.3,0.6,0.4,0.5,0.4,0.2,0.2
44854,0.7,0.9,0.2,0.4,0.8,0.4,0.5,0.5,0.3,0.3
44855,0.7,0.8,0.2,0.4,0.6,0.4,0.4,0.4,0.3,0.2
44856,0.7,0.7,0.1,0.3,0.6,0.4,0.4,0.5,0.3,0.1
44857,0.6,0.8,0.2,0.4,0.6,0.4,0.4,0.4,0.3,0.2
44858,0.7,0.9,0.2,0.4,0.7,0.5,0.4,0.5,0.4,0.3
44859,0.7,0.8,0.2,0.4,0.6,0.5,0.5,0.5,0.3,0.2
44860,0.6,0.9,0.1,0.6,0.6,0.4,0.4,0.2,0.3,0.4
44861,0.7,0.9,0.3,0.6,0.6,0.5,0.6,0.4,0.3,0.3
44862,0.8,0.9,0.3,0.5,0.7,0.6,0.5,0.6,0.3,0.2
44863,0.7,1,0.2,0.5,0.7,0.6,0.5,0.5,0.4,0.3
44864,0.7,0.9,0.2,0.5,0.6,0.6,0.5,0.5,0.3,0.3
44865,0.9,0.9,0.2,0.5,0.7,0.6,0.5,0.4,0.4,0.2
44866,InVld,0.8,0.2,0.4,0.7,0.5,0.3,0.4,0.4,0.2
44867,InVld,1,0.2,0.6,0.7,0.6,0.3,0.3,0.2,0.3
44868,<Samp,0.9,0.4,<Samp,0.7,0.6,0.4,0.3,0.3,0.3
44869,0.2,0.9,0.5,0.2,0.6,<Samp,0.6,0.5,0.3,0.3
44870,0.6,1,0.5,0.2,0.6,NoData,0.6,0.5,0.2,0.3
44871,0.6,0.9,0.5,0.2,0.6,NoData,0.5,0.4,0.1,0.3
44872,0.8,0.9,0.5,0.2,0.6,<Samp,0.5,0.5,0.3,0.2
44873,0.8,0.8,0.4,0.3,0.6,0.5,0.4,0.4,0.3,0.3
44874,0.8,0.8,0.4,0.3,0.7,0.5,0.5,0.4,0.3,0.3
44875,0.6,0.8,0.2,0.4,0.7,0.6,0.6,0.5,0.3,0.3
44876,0.5,0.9,0.2,0.4,0.8,0.6,0.5,0.5,0.3,0.3
44877,0.4,0.9,0.2,0.5,0.8,0.6,0.6,0.5,0.3,0.4
44878,0.3,0.9,0.1,0.5,0.8,0.5,0.4,0.4,0.1,0.4
44879,0.4,0.8,0,0.5,0.7,0.5,0.4,0.4,0.2,0.3
44880,0.5,0.9,0.2,0.5,0.8,0.7,0.4,0.5,0.2,0.3
44881,0.5,0.9,0.2,0.5,0.8,0.4,0.5,0.5,0.4,0.2
44882,0.3,0.8,0.1,0.5,0.7,0,0.4,0.4,0.3,0.3
44883,0.4,0.8,0.1,0.5,0.8,0.2,0.4,0.4,0.3,0.3
44884,0.5,0.9,0.2,0.5,0.9,0.2,0.4,0.5,0.2,0.3
44885,0.3,0.9,0.2,0.6,0.8,0.2,0.4,0.4,0.1,0.4
44886,0.3,0.8,0,0.4,0.7,0.1,0.3,0.4,0.3,0.3
44887,0.6,1.1,0.6,0.4,0.9,0.4,0.2,0.3,0.3,0.6
44888,0.6,1,0.3,0.4,0.9,0.3,0.3,0.5,0.4,0.4
44889,0.5,0.9,0.2,0.2,1,0.1,0.3,0.4,0.3,0.3
44890,0.5,0.8,0.2,0.2,0.9,0.1,0.3,0.4,0.3,0.3
44891,0.4,0.8,0,0.1,0.8,0,0.1,0.3,<Samp,0.2
44892,0.4,0.7,0.1,0.1,0.8,0.1,0.3,0.4,NoData,0.2
44893,0.6,0.9,0.1,0.4,1,0,0.4,0.4,<Samp,0.4
44894,0.5,1.1,0.5,0.7,1.3,0.1,0.2,0.3,0.3,0.7
44895,0.6,1.1,0.4,<Samp,1.2,0.4,0.3,0.4,0.3,0.6
44896,0.7,1,0.4,<Samp,1.1,0.4,<Samp,0.6,0.3,0.5
44897,0.8,1.1,0.3,0.8,1.3,0.4,NoData,0.5,0.3,0.5
44898,0.6,1.1,0.4,0.7,1.2,0.5,NoData,0.5,0.3,0.5
44899,0.5,1,0.2,0.5,1,0.3,NoData,0.5,0.2,0.5
44900,0.7,1,0.2,0.6,1.2,0.3,NoData,0.5,0.3,0.5
44901,0.8,1,0.4,0.6,1.3,0.6,<Samp,0.5,0.3,0.5
44902,0.7,0.8,0.2,0.4,1.1,0.4,0.5,0.7,0.4,0.4
44903,0.8,0.9,0.3,0.4,1.2,0.3,0.5,0.6,0.3,0.4
44904,1,1.2,0.6,0.7,1.3,0.5,0.5,0.6,0.3,0.5
44905,1,1.1,0.5,0.7,1.3,0.4,0.4,0.6,0.3,0.5
44906,0.8,1,0.3,0.8,1.1,0.4,0.4,0.6,0.3,0.5
44907,1,1.2,0.6,0.9,1.5,0.4,0.3,0.5,0.2,0.8
44908,1,1.2,0.6,0.5,1.3,0.3,0.3,0.5,0.2,0.7
44909,1.1,1,0.4,0.2,1.2,0.3,0.4,0.6,0.4,0.7
44910,1,0.9,0.3,0.2,1.1,0.2,0.4,0.6,0.5,0.6
44911,1,1,0.4,0.5,1.2,0.3,0.5,0.7,0.3,0.5
44912,1,1,0.4,0.6,1.2,0.2,0.5,0.6,0.3,0.5
44913,0.8,1,0.2,0.4,1,0.1,0.5,0.5,0.3,0.6
44914,0.5,0.8,0.1,0.3,0.9,0.1,0.3,0.4,0.2,0.4
44915,0.3,0.9,0.4,0.4,1.1,0.3,0.2,0.4,0.3,0.5
44916,0.5,1,0.6,0.5,1.2,0.5,0.3,0.4,<Samp,0.6
44917,0.4,0.7,0.2,0.2,1,0.2,0.4,0.5,0.3,0.3
44918,0.4,0.7,0.3,0.2,1,0.2,0.3,0.5,0.3,0.4
44919,0.3,0.7,0.2,0.1,1,0.2,0.2,0.4,0.2,0.4
44920,0.3,0.6,0.1,0.1,0.9,0.2,0.2,0.5,0.2,0.4
44921,0.3,0.7,0.2,0.2,<Samp,0.3,0.3,0.4,0.3,0.4
44922,0.3,0.6,0.2,0.2,<Samp,0.3,0.1,0.3,0.2,0.3
44923,0.5,0.7,0.3,0.2,<Samp,0.4,0.1,0.4,0.3,0.4
44924,0.7,1,0.6,0.6,<Samp,0.6,0.5,0.6,0.4,0.6
44925,0.5,0.9,0.5,0.4,1,0.3,0.4,0.5,0.3,0.6
44926,0.4,0.7,0.2,0.1,0.8,0.1,0.1,0.3,0.2,0.4
