date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza
43847,0.4,0.6,0.5,0.5,0.5,0
43848,0.3,0.5,0.4,0.5,0.5,0
43849,0.2,0.5,0.3,0.4,0.5,0
43850,0.2,0.5,0.4,0.4,0.6,0
43851,0.2,0.5,0.4,0.4,0.6,0.1
43852,0.3,0.5,0.4,0.5,0.6,0.1
43853,0.4,0.7,0.5,0.5,0.7,0.1
43854,0.3,0.6,0.4,0.4,0.6,0
43855,0.2,0.5,0.3,0.4,0.6,0.1
43856,0.2,0.8,0.6,0.5,0.6,0.2
43857,0.6,1,0.8,0.7,0.8,0.3
43858,0.5,0.8,0.5,0.6,0.8,0.1
43859,0.4,0.8,0.6,0.5,0.9,0.2
43860,0.2,0.7,0.5,0.5,0.8,0.2
43861,0.3,0.7,0.4,0.5,0.7,0.1
43862,0.2,0.6,0.4,0.3,0.6,0
43863,0.2,0.6,0.4,0.2,0.6,0
43864,0.4,0.9,0.6,0.5,0.8,0.2
43865,0.4,0.9,0.8,0.6,1.1,0.3
43866,0.3,0.9,0.7,0.5,0.8,0.2
43867,0.7,0.9,0.6,0.7,0.9,0.2
43868,0.3,0.8,0.7,0.4,0.9,0.2
43869,0.2,0.7,0.5,0.4,0.8,0.1
43870,0.2,0.4,0.4,0.2,0.6,0
43871,0.3,0.4,0.5,0.3,0.8,0
43872,0.3,0.4,0.6,0.4,0.8,0.1
43873,0.2,0.5,0.5,0.4,0.8,0.1
43874,0.3,0.7,0.6,0.5,0.9,0.2
43875,0.4,0.8,0.7,0.6,1,0.3
43876,0.4,0.7,0.4,0.6,0.9,0.2
43877,0.3,0.6,0.4,0.5,0.9,0.1
43878,0.4,0.6,0.5,0.5,1,0.2
43879,0.5,0.6,0.5,0.5,0.9,0.1
43880,0.4,0.6,0.4,0.5,1,0.1
43881,0.2,0.6,0.4,0.5,1,0.2
43882,0.3,0.6,0.4,0.4,1,0.1
43883,0.3,0.5,0.3,0.4,0.9,0.1
43884,0.3,0.6,0.4,0.5,1,0.1
43885,0.4,0.6,0.5,0.5,1,0.1
43886,0.4,0.7,0.5,0.5,1.2,0.2
43887,0.3,0.6,0.4,0.3,1,0.1
43888,0.3,0.6,0.4,0.5,0.8,0.2
43889,0.6,<Samp,0.5,0.6,0.6,0.1
43890,0.4,0.9,0.6,0.5,0.6,0.3
43891,0.2,0.6,0.3,0.4,0.4,0.1
43892,0.2,0.6,0.4,0.3,0.5,0.1
43893,0.3,0.7,0.5,0.4,0.6,0.2
43894,0.4,0.9,0.5,0.6,0.7,0.2
43895,0.5,1.3,0.9,0.9,0.9,0.5
43896,0.5,1.1,0.8,0.7,0.7,0.5
43897,0.2,0.7,0.3,0.4,0.6,0.1
43898,0.2,0.7,0.3,0.4,0.5,0.1
43899,0.4,1,0.6,0.6,0.7,<Samp
43900,0.4,1.1,1,0.9,0.7,0.2
43901,0.3,0.7,0.3,0.4,0.6,0
43902,0.4,0.9,0.5,0.5,0.7,0.1
43903,0.3,0.9,0.5,0.5,0.6,0.3
43904,0.2,0.7,0.3,0.4,0.5,0.1
43905,0.2,0.8,0.3,0.3,0.6,0.1
43906,0.4,0.9,0.4,0.5,0.6,0.2
43907,0.4,0.9,0.5,0.5,0.7,0.2
43908,0.2,0.7,0.3,0.3,0.5,0.1
43909,0.2,0.7,0.3,0.3,0.5,0
43910,0.2,0.7,0.3,0.3,0.5,0
43911,0.2,0.7,0.3,0.3,0.4,0
43912,0.2,0.7,0.3,0.3,0.4,0.1
43913,0.3,0.8,0.3,0.3,0.5,0.1
43914,0.4,0.9,0.5,0.5,0.6,0.1
43915,0.3,0.8,0.4,0.3,0.6,0.1
43916,0.3,0.8,0.3,0.4,0.6,0.1
43917,0.3,0.6,0.4,0.4,0.7,0.1
43918,0.2,0.3,0.3,0.3,0.6,0.1
43919,0.2,0.3,0.3,0.3,0.6,0.1
43920,0.2,0.3,0.3,0.3,0.6,0.1
43921,0.3,0.3,0.3,0.4,0.6,0.1
43922,0.2,0.3,0.3,0.3,0.6,0.1
43923,0.2,0.3,0.3,0.3,0.7,0.1
43924,0.3,0.4,0.3,0.4,0.7,0.2
43925,0.2,0.4,0.3,0.4,0.7,0.1
43926,0.1,0.3,0.3,0.3,0.6,0.1
43927,0.2,0.3,0.2,0.4,0.7,0.1
43928,0.2,0.4,0.3,0.3,Calib,0.2
43929,0.2,<Samp,0.3,0.3,0.4,0.2
43930,0.2,0.3,0.2,0.3,0.4,0.1
43931,0.2,0.4,0.2,0.3,0.4,0.1
43932,0.2,0.4,0.2,0.3,0.4,0.1
43933,0.2,0.4,0.3,0.3,0.4,0.2
43934,0.3,0.4,0.3,0.4,0.4,0.2
43935,0.2,0.4,0.3,0.4,0.3,0.2
43936,0.2,0.4,0.3,0.4,0.3,0.2
43937,0.3,Calib,0.4,0.4,0.4,0.3
43938,0.2,0.5,0.4,0.4,0.4,0.3
43939,0.2,0.4,0.3,0.3,0.3,0.3
43940,0.2,0.5,0.3,0.3,0.4,0.3
43941,0.3,0.5,0.4,0.4,0.6,0.3
43942,0.3,0.5,0.3,0.4,0.5,0.3
43943,0.4,0.5,0.3,0.4,0.6,0.3
43944,0.2,0.7,0.4,0.5,0.6,0.4
43945,0.1,0.6,0.3,0.3,0.5,0.2
43946,0.2,0.7,0.4,0.4,0.5,0.3
43947,0.2,0.6,0.3,0.3,0.5,0.2
43948,0.2,0.6,0.3,0.3,0.5,0.2
43949,0.2,0.7,0.3,0.4,0.5,0.2
43950,0.2,0.6,0.3,0.3,0.3,0.3
43951,0.2,0.6,0.3,0.3,0.3,0.3
43952,0.2,0.7,0.3,0.4,<Samp,0.3
43953,0.2,0.7,0.3,0.4,InVld,0.3
43954,0.2,0.6,0.3,0.3,Down,0.3
43955,0.3,0.7,0.3,0.4,Down,0.3
43956,0.2,0.7,0.3,0.3,<Samp,0.3
43957,0.2,0.7,0.3,0.3,0.8,0.3
43958,0.2,<Samp,0.3,0.3,0.7,0.3
43959,0.4,<Samp,0.2,0.3,0.7,0.4
43960,0.3,NoData,0.3,0.3,0.7,0.4
43961,0.2,NoData,0.3,0.2,0.6,0.3
43962,0.3,<Samp,0.3,0.3,0.7,0.4
43963,0.3,0.5,0.4,0.4,0.8,0.4
43964,0.3,0.6,0.4,0.4,0.9,0.5
43965,0.4,0.6,0.4,0.4,0.9,0.5
43966,0.4,0.6,0.4,0.4,0.9,0.5
43967,0.2,0.6,0.4,0.4,0.9,0.5
43968,0.2,0.7,<Samp,0.4,0.8,0.4
43969,0.3,0.7,<Samp,0.4,0.9,0.3
43970,0.3,0.7,0.3,0.5,0.8,0.3
43971,0.3,0.8,0.4,0.4,0.8,0.2
43972,0.3,0.8,0.4,0.5,0.9,0.3
43973,0.4,0.9,0.6,0.6,1,0.4
43974,0.4,0.7,0.4,0.4,0.9,0.3
43975,0.2,0.6,0.3,0.2,0.8,0.2
43976,0.2,0.6,0.3,0.2,0.8,0.2
43977,0.3,0.6,0.3,0.3,0.9,0.2
43978,0.3,0.7,0.4,0.3,1,0.3
43979,0.4,0.6,0.4,0.3,0.9,0.3
43980,0.2,0.6,0.3,0.2,0.9,0.2
43981,0.2,0.6,0.2,0.2,0.8,0.2
43982,0.2,0.6,0.3,0.2,0.8,0.2
43983,0.3,0.6,0.3,0.3,0.9,0.2
43984,0.4,0.7,0.4,0.3,0.9,0.3
43985,0.3,0.7,0.4,0.3,0.9,0.3
43986,0.3,0.6,0.3,0.3,0.9,0.2
43987,0.3,0.7,0.3,0.3,0.9,0.2
43988,0.3,0.6,0.3,0.2,0.9,0.2
43989,0.2,0.6,0.3,0.3,0.8,0.2
43990,0.3,0.7,0.4,0.4,1,0.2
43991,0.3,0.7,0.4,0.4,1,0.2
43992,0.3,0.7,0.3,0.3,1,0.2
43993,0.3,0.7,0.3,0.3,0.9,0.2
43994,0.3,0.7,0.4,0.3,1,0.3
43995,0.2,0.7,0.3,0.3,0.9,0.2
43996,0.2,0.7,0.3,0.3,0.9,0.1
43997,0.3,0.6,0.3,0.2,0.9,0.2
43998,0.3,0.7,0.3,0.2,1,0.2
43999,0.3,0.7,0.3,0.3,1,0.2
44000,0.3,0.8,0.4,0.4,1,0.2
44001,0.3,0.7,0.3,0.3,0.8,0.3
44002,0.2,0.7,0.3,0.3,0.5,0.2
44003,0.2,0.7,0.3,0.3,0.5,0.2
44004,0.3,0.8,0.4,0.4,0.5,0.3
44005,0.3,0.7,0.4,0.3,0.5,0.2
44006,0.3,0.7,0.3,0.3,0.5,0.2
44007,0.3,0.7,0.3,0.3,0.5,0.2
44008,0.3,0.7,0.3,0.3,0.5,0.2
44009,0.3,0.7,0.3,0.3,0.4,0.2
44010,0.2,0.7,0.3,0.3,0.4,0.2
44011,0.4,0.7,0.4,0.4,0.5,0.3
44012,0.3,0.7,0.3,0.3,0.4,0.2
44013,0.3,0.7,0.3,0.3,0.4,0.2
44014,0.4,0.5,0.3,0.3,0.4,0.2
44015,0.4,0.2,0.4,0.4,0.5,0.3
44016,0.3,0.3,0.4,0.4,0.5,0.3
44017,0.2,0.2,0.3,0.3,0.4,0.3
44018,0.3,0.2,0.4,0.4,0.5,0.3
44019,0.3,0.2,0.4,0.3,0.4,0.2
44020,0.3,0.2,0.4,0.3,0.4,0.2
44021,0.3,0.2,0.3,0.3,0.4,0.2
44022,0.3,0.2,0.3,0.3,0.4,0.2
44023,0.3,0.2,0.3,0.3,0.4,0.2
44024,0.3,0.2,0.3,0.3,0.4,0.2
44025,0.4,0.2,0.3,0.4,0.5,0.3
44026,0.3,0.2,0.4,0.3,0.4,0.3
44027,0.4,0.3,0.3,0.4,0.4,0.3
44028,0.3,0.3,0.4,0.4,0.5,0.3
44029,0.4,0.3,0.3,0.3,0.5,0.3
44030,0.3,0.2,0.3,0.3,0.5,0.2
44031,0.2,0.2,0.3,0.3,0.4,0.1
44032,0.4,0.3,0.3,0.3,0.5,0.2
44033,<Samp,<Samp,0.3,0.3,0.5,0.2
44034,0.3,0.3,0.3,0.3,0.5,0.2
44035,0.4,0.3,0.3,0.4,0.5,0.3
44036,0.4,0.4,0.4,0.4,0.6,0.3
44037,0.3,0.3,0.3,0.4,0.5,0.3
44038,0.2,0.3,0.3,0.3,0.4,0.3
44039,0.3,0.4,0.4,0.4,0.5,0.3
44040,0.4,0.3,0.3,0.3,0.5,0.3
44041,0.4,0.3,0.4,0.4,0.5,0.3
44042,0.3,0.4,0.4,0.4,0.5,0.3
44043,0.3,0.3,0.3,0.3,0.5,0.3
44044,0.3,0.4,0.3,0.4,0.5,0.3
44045,0.2,0.4,0.3,0.3,0.4,0.3
44046,0.4,0.4,0.3,0.4,0.5,0.3
44047,0.3,0.4,0.4,0.4,0.5,0.3
44048,0.4,0.4,0.5,0.4,0.5,0.3
44049,0.3,0.4,0.4,0.4,0.5,0.3
44050,0.4,0.4,0.4,0.4,0.5,0.3
44051,0.4,Calib,0.4,0.4,0.5,0.3
44052,0.3,0.3,0.4,0.3,0.5,0.2
44053,0.3,0.3,0.4,0.3,0.5,0.2
44054,0.3,0.3,0.4,0.3,0.5,0.2
44055,0.3,0.4,0.4,0.3,0.5,0.2
44056,0.4,0.4,0.4,0.3,0.6,0.2
44057,0.4,0.4,0.4,0.3,0.6,0.3
44058,0.3,0.4,0.4,0.4,0.6,0.3
44059,0.3,0.4,0.4,0.4,0.6,0.3
44060,0.4,0.4,0.5,0.4,0.6,0.3
44061,0.4,0.4,0.4,0.4,0.6,0.3
44062,0.4,0.4,0.4,0.4,0.6,0.3
44063,0.4,0.4,0.4,0.3,0.6,0.3
44064,0.4,0.4,0.4,0.3,0.6,0.3
44065,0.3,0.4,0.4,0.3,0.6,0.3
44066,0.2,0.4,0.4,0.3,0.6,0.3
44067,0.4,0.5,0.4,0.3,0.6,0.3
44068,0.4,0.5,0.4,0.4,0.6,0.3
44069,0.4,0.4,0.5,0.4,0.7,0.4
44070,0.4,0.5,0.5,0.4,0.7,0.4
44071,0.4,0.4,0.4,0.3,0.7,0.3
44072,0.4,0.4,0.4,0.4,0.6,0.3
44073,0.3,0.4,0.4,0.4,0.6,0.3
44074,0.5,0.5,0.5,0.4,0.7,0.4
44075,0.6,0.5,0.5,0.5,0.7,0.4
44076,0.4,0.5,0.4,0.4,0.7,0.4
44077,0.4,0.4,0.5,0.4,0.7,0.4
44078,0.5,0.5,0.5,0.5,0.8,0.5
44079,0.3,0.5,0.5,0.5,0.8,0.5
44080,<Samp,0.5,0.4,0.4,0.7,0.4
44081,0.5,0.5,0.5,0.5,0.7,0.5
44082,0.5,0.5,0.5,0.4,0.8,<Samp
44083,0.5,0.5,0.5,0.4,0.8,NoData
44084,0.5,0.5,0.5,0.4,0.8,NoData
44085,0.6,0.5,0.5,0.6,1,<Samp
44086,0.4,0.6,0.5,0.5,0.9,1.1
44087,0.3,0.6,0.5,0.4,0.9,1.1
44088,0.4,0.5,0.5,0.5,0.9,0.7
44089,0.4,0.5,0.5,0.4,0.5,0.1
44090,0.5,0.5,0.4,0.2,0.5,0
44091,0.5,0.6,0.5,0.4,0.6,0
44092,0.5,0.6,0.5,0.5,0.7,0
44093,0.3,0.6,0.5,0.4,0.6,0
44094,0.2,0.5,0.3,0.2,0.4,0
44095,0.2,0.5,0.4,0.3,0.4,0
44096,0.4,0.5,0.3,0.3,0.7,0
44097,0.4,0.6,0.4,0.3,1,0
44098,0.3,0.6,0.4,0.3,0.7,0
44099,0.4,0.5,0.4,0.3,0.5,0.1
44100,0.3,0.4,0.3,0.3,0.4,0
44101,0.2,0.4,0.3,0.2,0.4,0
44102,0.3,0.5,0.3,0.3,0.4,0
44103,0.2,0.5,0.3,0.3,0.4,0.1
44104,0.4,0.5,0.4,0.4,0.5,0.1
44105,0.4,0.5,0.4,0.4,0.5,0.2
44106,0.3,0.5,0.4,0.4,0.4,0.1
44107,0.3,0.5,0.3,0.3,0.4,0
44108,0.2,0.5,0.3,0.2,0.4,0
44109,0.3,0.5,0.4,0.4,0.5,0.1
44110,0.3,0.6,0.4,0.3,0.6,0
44111,0.4,0.6,0.4,0.4,0.6,0.1
44112,0.4,0.8,0.6,0.6,0.7,0.1
44113,0.4,1,0.7,0.7,0.8,0.1
44114,0.3,0.8,0.6,0.6,0.7,0
44115,0.3,0.6,0.3,0.3,0.5,0
44116,0.3,0.6,0.4,0.4,0.6,0
44117,0.3,<Samp,0.4,0.3,0.7,0.1
44118,0.3,0.8,0.4,0.4,0.7,0
44119,0.3,0.8,0.4,0.5,0.8,0
44120,0.4,0.8,0.4,0.5,0.8,0
44121,0.3,0.7,0.3,0.4,0.7,0.1
44122,0.3,0.7,0.3,0.4,0.8,0
44123,0.5,0.8,0.5,0.6,1,0.2
44124,0.5,0.8,0.4,0.6,1,0.2
44125,0.4,0.8,0.5,0.5,1,0.3
44126,0.4,0.7,0.4,0.5,0.9,0.4
44127,0.5,0.8,0.5,0.7,1,0.5
44128,0.3,0.8,0.5,0.5,1,0.5
44129,0.2,0.8,0.4,0.5,0.9,0.4
44130,0.3,0.7,0.4,0.5,0.9,0.4
44131,0.4,0.9,0.5,0.7,1,0.5
44132,0.5,0.9,0.5,0.6,1,0.4
44133,0.4,0.8,0.4,0.6,1,0.3
44134,0.6,0.8,0.4,0.6,1,0.3
44135,0.5,0.8,0.4,0.6,1,0.3
44136,0.3,0.7,0.3,0.4,0.9,0.2
44137,0.4,0.7,0.4,0.5,1,0.2
44138,0.3,0.7,0.4,0.4,1,0.3
44139,0.3,0.7,0.4,0.4,1,0.2
44140,0.3,0.7,0.3,0.5,1,0.2
44141,0.3,0.7,0.4,0.3,0.9,0.2
44142,0.3,0.8,0.4,0.5,0.6,0.2
44143,0.3,0.8,0.5,0.6,0.7,0.2
44144,0.5,0.9,0.5,0.8,0.8,0.3
44145,0.4,1,0.6,0.7,0.9,0.2
44146,0.5,0.9,0.5,0.8,1,0.4
44147,0.5,0.9,0.6,0.6,1.1,0.4
44148,0.4,1,0.5,0.7,1.1,0.4
44149,0.3,1,0.5,0.7,1.1,0.4
44150,0.3,0.9,0.4,0.5,1,0.3
44151,0.3,0.8,0.4,0.6,0.9,0.4
44152,0.4,0.9,0.5,0.6,<Samp,0.4
44153,0.4,1,0.5,0.6,NoData,0.3
44154,0.3,1,0.4,0.7,NoData,0.1
44155,<Samp,1.2,0.6,0.9,NoData,0.3
44156,0.3,0.9,0.3,0.6,NoData,0.2
44157,0.2,0.9,0.3,0.6,NoData,<Samp
44158,0.4,1,0.5,0.7,NoData,<Samp
44159,0.4,0.8,0.6,0.7,NoData,0.4
44160,0.5,0.7,0.8,0.8,NoData,0.5
44161,0.4,0.4,0.5,0.6,NoData,0.4
44162,0.3,0.3,0.4,0.5,NoData,0.3
44163,0.3,0.4,0.4,0.5,NoData,0.3
44164,0.3,0.6,0.6,0.7,NoData,0.5
44165,0.7,0.6,0.7,0.8,NoData,0.4
44166,0.9,0.8,0.9,0.7,NoData,0.2
44167,0.6,0.7,0.9,0.8,NoData,<Samp
44168,0.6,0.9,0.9,0.8,NoData,<Samp
44169,0.6,0.6,<Samp,0.8,NoData,0.3
44170,0.9,0.6,NoData,0.8,NoData,0.2
44171,0.9,<Samp,NoData,0.6,NoData,0.3
44172,1,0.4,<Samp,0.5,NoData,0.3
44173,0.7,0.6,0.6,0.8,NoData,0.4
44174,0.4,0.4,0.5,0.6,NoData,0.3
44175,0.4,0.6,0.6,0.5,NoData,0.4
44176,0.6,0.7,0.7,0.8,<Samp,0.5
44177,0.5,0.7,0.7,0.7,0.5,0.4
44178,0.5,0.8,0.7,0.9,0.7,0.7
44179,0.5,1,1,0.9,0.7,0.6
44180,0.3,0.4,0.4,0.4,0.4,0.1
44181,0.3,0.4,0.3,0.4,0.3,0
44182,0.3,<Samp,0.4,0.5,0.4,0.1
44183,0.3,0.4,0.4,0.5,0.4,0.2
44184,0.5,0.5,0.5,0.6,0.6,0.3
44185,0.4,0.6,0.5,0.7,0.6,0.3
44186,0.5,0.9,1,1,1,0.6
44187,0.5,0.9,1,0.9,0.9,0.6
44188,0.5,0.8,0.8,0.7,0.7,Calib
44189,0.3,0.4,0.4,0.5,0.6,0
44190,0.4,0.6,0.7,0.8,0.7,0.3
44191,Calib,0.5,0.4,0.6,0.6,0
44192,Calib,0.3,0.3,0.4,0.3,0
44193,<Samp,0.3,0.3,0.4,0.4,0
44194,<Samp,0.4,0.4,0.4,0.4,0.2
44195,0.4,0.4,0.4,0.6,0.6,0.3
44196,0.4,0.4,0.4,0.6,0.6,0.3
44197,0.5,0.8,0.9,0.8,0.9,0.5
44198,0.3,0.7,0.8,0.7,0.9,0.6
44199,0.3,0.6,0.6,0.6,0.8,0.5
44200,0.4,0.8,0.8,0.8,1,0.9
44201,0.4,0.9,0.8,0.9,1,0.6
44202,0.4,0.8,0.8,0.8,1,0.6
44203,<Samp,0.7,0.7,0.8,0.9,0.3
44204,<Samp,0.7,0.8,0.7,0.9,0.1
44205,0.3,0.5,0.4,0.5,0.6,0
44206,0.3,0.5,0.6,0.4,0.7,0.1
44207,0.4,0.7,0.7,0.7,0.9,0.3
44208,0.3,0.7,0.7,0.7,0.9,0.3
44209,0.4,0.8,0.9,0.5,0.8,0.2
44210,0.3,0.4,0.3,0.4,0.7,0.2
44211,0.2,0.4,0.3,0.3,0.7,0.2
44212,0.2,0.5,0.4,0.4,0.8,0.3
44213,0.2,0.4,0.3,0.3,0.7,0.2
44214,0.2,0.4,0.2,0.2,0.6,0.2
44215,0.2,0.5,0.3,0.4,0.8,0.3
44216,0.2,0.4,0.3,0.3,0.7,0.2
44217,0.2,0.4,0.3,0.2,0.8,0.2
44218,0.4,0.6,0.4,0.4,0.8,0.3
44219,0.2,0.6,0.3,0.4,0.7,0.2
44220,0.2,0.6,0.3,0.5,0.7,0.2
44221,0.5,0.9,0.9,0.7,1,0.6
44222,0.5,0.9,0.8,0.7,1.1,0.7
44223,0.5,0.9,0.7,0.7,1.2,0.3
44224,0.4,0.9,0.7,0.7,1.1,0.2
44225,0.3,0.6,0.3,0.4,0.9,0
44226,0.2,0.6,0.3,0.2,0.8,0
44227,0.2,0.5,0.2,0.3,0.8,0
44228,0.3,0.7,0.5,<Samp,1,0.1
44229,0.4,0.8,0.5,Down,1,0.1
44230,0.4,0.8,0.6,<Samp,1,0.1
44231,0.4,0.8,0.5,0.7,0.8,0.1
44232,0.4,0.7,0.4,0.6,0.5,0.1
44233,0.3,0.6,0.3,0.5,0.4,0.1
44234,0.2,0.8,0.5,0.6,0.6,0.3
44235,0.5,0.8,0.5,0.6,0.6,0.2
44236,0.6,1.2,0.9,1.2,0.8,0.5
44237,0.6,1,0.6,0.8,0.7,0.3
44238,0.5,1,0.7,0.7,0.7,0.3
44239,0.5,0.8,0.4,0.6,0.7,0.1
44240,0.5,0.9,0.5,0.5,0.6,0.2
44241,0.2,0.8,0.4,0.4,0.5,0.1
44242,0.5,0.9,0.5,0.6,0.7,0.3
44243,0.4,<Samp,0.4,0.5,0.6,0.1
44244,0.3,0.7,0.3,0.4,0.5,0.1
44245,0.2,0.7,0.3,0.3,0.5,<Samp
44246,0.2,0.7,0.4,0.3,0.6,<Samp
44247,0.2,0.8,0.3,0.4,0.6,0.1
44248,0.3,0.9,0.4,0.5,0.5,0.2
44249,0.4,0.9,0.5,0.7,0.7,0.2
44250,0.4,0.9,0.4,0.7,0.9,0.1
44251,0.3,0.8,0.3,0.5,0.6,0.1
44252,0.3,0.9,0.5,0.5,0.8,0.3
44253,0.4,0.9,0.4,0.6,0.7,0.3
44254,0.4,0.9,0.5,0.6,0.7,0.3
44255,0.2,0.8,0.3,0.4,0.6,0.2
44256,0.4,0.8,0.4,0.5,0.8,0.3
44257,0.3,0.8,0.3,0.5,0.7,0.2
44258,0.3,0.8,0.3,0.5,0.7,0.3
44259,0.3,0.9,0.4,0.5,0.7,0.3
44260,0.2,0.8,0.4,0.4,0.7,0.3
44261,0.3,0.8,0.4,0.4,0.7,0.4
44262,0.4,0.7,0.3,0.5,0.7,0.3
44263,0.4,0.8,<Samp,0.5,0.8,0.4
44264,0.3,0.8,NoData,0.5,0.7,0.3
44265,0.5,0.8,NoData,0.5,0.8,0.3
44266,0.3,1.2,NoData,0.7,1,0.6
44267,0.2,0.7,NoData,0.4,0.8,0.2
44268,0.2,0.7,NoData,0.3,0.7,0
44269,0.3,0.8,NoData,0.4,0.7,0.1
44270,0.5,0.9,NoData,0.5,0.8,0.1
44271,0.5,0.9,NoData,0.6,0.9,0.2
44272,0.5,0.9,NoData,0.5,0.9,0.1
44273,0.3,0.8,<Samp,0.4,0.9,0.1
44274,0.3,0.8,0.1,0.4,0.8,0.1
44275,0.3,0.9,0.1,0.4,0.7,0.1
44276,0.4,1,0.1,0.5,0.8,0.1
44277,0.4,1.5,<Samp,1.1,1.2,0.5
44278,0.3,<Samp,NoData,0.6,0.8,0.2
44279,0.3,<Samp,NoData,0.4,0.7,0.1
44280,0.3,0.5,NoData,0.3,0.7,0.1
44281,0.3,0.3,NoData,0.4,0.9,0.1
44282,0.3,0.3,NoData,0.4,0.8,0.1
44283,0.2,0.2,NoData,0.3,0.8,0.1
44284,0.2,0.3,NoData,0.4,0.8,0.1
44285,0.3,0.4,NoData,0.4,0.9,0.2
44286,0.3,0.4,NoData,0.4,1,0.2
44287,0.3,0.3,NoData,0.4,0.9,0.2
44288,0.3,0.4,NoData,0.4,0.9,0.3
44289,0.2,0.3,NoData,0.3,0.9,0.2
44290,0.2,0.4,NoData,0.4,0.9,0.2
44291,0.4,0.5,<Samp,0.5,0.9,0.2
44292,0.4,0.6,<Samp,0.5,1,0.3
44293,0.4,0.5,0.5,0.6,1,0.2
44294,0.4,0.4,0.4,0.5,1,0.3
44295,0.4,0.4,0.4,0.4,1,0.3
44296,0.2,0.3,0.3,0.3,0.9,0.2
44297,0.2,0.3,0.2,0.3,0.9,0.1
44298,0.2,0.3,0.3,0.3,1,0.2
44299,0.3,0.3,0.4,0.4,0.7,0.3
44300,0.3,<Samp,0.4,0.4,0.7,0.3
44301,0.4,0.4,0.4,0.4,0.8,0.3
44302,0.3,0.5,0.6,0.5,0.8,0.5
44303,0.2,0.4,0.4,0.5,0.8,0.4
44304,0.2,0.4,0.5,0.5,0.8,0.5
44305,0.4,0.7,0.8,1,0.9,0.8
44306,0.4,1,0.9,1,0.9,0.7
44307,0.5,0.5,0.6,0.5,0.7,0.3
44308,0.3,0.3,0.4,0.3,0.7,0.1
44309,0.3,0.3,0.3,0.4,0.7,0.1
44310,0.3,0.4,0.4,0.4,0.7,0.2
44311,0.3,0.4,0.4,0.4,0.7,0.1
44312,0.4,0.6,0.5,0.6,0.8,0.2
44313,0.3,0.5,0.4,0.4,0.7,0.1
44314,0.2,0.5,0.3,0.3,0.7,0.1
44315,0.4,0.6,0.4,0.4,0.8,0.1
44316,0.5,0.7,0.5,0.7,0.9,0.3
44317,0.3,0.8,0.6,0.8,1,0.5
44318,0.2,0.7,0.4,0.5,0.8,0.2
44319,0.3,0.7,0.4,0.5,0.8,0.2
44320,0.3,0.6,0.4,0.5,0.8,0.2
44321,0.3,0.5,0.4,0.4,0.8,0.2
44322,0.2,0.5,0.4,0.4,0.7,0.2
44323,0.2,0.5,0.4,0.4,0.7,0.2
44324,0.2,0.5,0.4,0.4,0.7,0.1
44325,0.3,0.6,0.5,0.5,0.7,0.2
44326,0.5,0.7,0.6,0.7,0.8,0.3
44327,0.4,0.6,0.4,0.4,0.8,0.2
44328,0.3,0.6,0.4,0.4,0.7,0.1
44329,0.3,<Samp,0.4,0.4,0.7,0.1
44330,0.3,<Samp,0.4,0.4,0.7,0.1
44331,0.3,0.6,0.3,0.3,0.6,0
44332,0.2,0.6,0.3,0.3,0.6,0
44333,0.3,0.6,0.3,0.3,0.6,0
44334,0.2,0.6,0.3,0.2,0.6,0
44335,0.3,0.6,0.3,0.3,0.6,0
44336,0.4,0.7,0.3,0.4,0.6,0
44337,0.4,0.7,0.3,0.3,0.7,0
44338,0.2,0.7,0.3,0.3,0.7,0
44339,0.2,0.7,0.3,0.2,0.6,0
44340,0.3,0.7,0.3,0.2,0.7,0
44341,0.3,0.8,0.4,0.3,0.7,0
44342,0.4,0.9,0.5,0.4,0.7,0
44343,0.4,1,0.5,0.5,0.8,0.1
44344,0.3,1,0.4,0.4,0.7,0.1
44345,0.2,0.9,0.3,0.3,0.7,0
44346,0.2,0.9,0.3,0.3,0.6,0
44347,0.3,0.5,0.3,0.3,0.6,0
44348,0.3,0.5,0.4,0.4,0.8,0.1
44349,0.3,0.4,0.2,0.3,0.8,0
44350,0.3,0.5,0,0.3,0.7,0
44351,0.3,0.7,0.1,0.3,0.7,0
44352,0.2,0.7,0.1,0.3,0.6,0
44353,0.2,0.7,0,0.2,0.6,0
44354,0.3,0.8,0.1,0.4,0.7,0
44355,0.3,0.8,0.2,0.3,0.7,0
44356,0.3,0.8,0.2,0.3,0.7,0
44357,0.3,0.9,0.3,0.5,0.8,0
44358,0.3,0.7,0.4,0.4,0.8,0.1
44359,0.3,0.2,0.2,0.3,0.6,0
44360,0.2,0.2,0.2,0.2,0.6,0
44361,0.3,0.2,0,0.3,0.6,0
44362,0.3,0.2,0,0.3,0.7,0
44363,0.3,0.2,0,0.3,0.6,0
44364,0.3,0.2,0,0.3,0.7,0
44365,0.3,0.2,0,0.3,0.7,0
44366,0.3,0.3,0,0.3,0.6,0
44367,0.2,0.3,0,0.3,0.6,0
44368,0.4,0.4,0,0.3,0.7,0
44369,0.3,0.5,0,0.4,0.7,0
44370,0.3,0.5,0.4,0.3,0.7,0
44371,0.3,0.4,0.3,0.3,0.7,0
44372,0.3,0.4,0.3,0.4,0.7,0
