"סוג: ממוצע, זמן מיצוע: 24 שעות, תקופה: 01/01/2000 00:01 - 08/02/2025 24:00",,,,,,,,,,
,,,,,,,,,,
תאריך ושעה,"ירושלים, רחוב בר אילן","תל אביב-יפו, רחוב יהודה המכבי","בני ברק, רחוב ז'בוטינסקי","בני ברק, כביש 4","ראשון לציון, רחוב הרצל","רעננה, רחוב אחוזה","חיפה, עצמאות חיפה","חיפה, הרצל - בלפור","חיפה, חורב","תל אביב-יפו, רחוב לוינסקי"
24:00 14/08/2017,0.4,0.1,<Samp,0.4,0.3,0.5,0.5,NoData,NoData,NoData
24:00 15/08/2017,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 16/08/2017,0.4,0.1,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
24:00 17/08/2017,0.4,0.1,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
24:00 18/08/2017,0.3,0,0.4,<Samp,0.2,0.4,0.4,NoData,NoData,NoData
24:00 19/08/2017,0.2,0,0.4,<Samp,0.2,0.3,0.4,NoData,NoData,NoData
24:00 20/08/2017,0.4,0,0.5,<Samp,0.3,0.4,0.4,NoData,NoData,NoData
24:00 21/08/2017,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 22/08/2017,<Samp,0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 23/08/2017,<Samp,0,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 24/08/2017,0.4,0,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 25/08/2017,0.4,0,0.5,0.4,0.2,0.5,0.4,NoData,NoData,NoData
24:00 26/08/2017,0.3,0,0.4,0.3,0.2,0.4,0.4,NoData,NoData,NoData
24:00 27/08/2017,0.4,0.1,0.6,0.4,0.3,0.5,0.5,NoData,NoData,NoData
24:00 28/08/2017,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 29/08/2017,0.4,0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 30/08/2017,0.4,0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 31/08/2017,0.3,0,0.4,0.3,0.2,0.4,0.4,NoData,NoData,NoData
24:00 01/09/2017,0.3,0.1,<Samp,0.3,0.2,0.4,0.4,NoData,NoData,NoData
24:00 02/09/2017,0.3,0.1,NoData,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 03/09/2017,0.4,Calib,<Samp,0.4,0.3,0.5,0.5,NoData,NoData,NoData
24:00 04/09/2017,0.4,Calib,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
24:00 05/09/2017,0.4,Calib,0.5,0.4,0.3,0.5,0.4,NoData,NoData,NoData
24:00 06/09/2017,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 07/09/2017,0.4,0.1,0.5,0.4,0.2,0.5,0.4,NoData,NoData,NoData
24:00 08/09/2017,0.4,0,0.5,0.5,0.2,0.5,0.5,NoData,NoData,NoData
24:00 09/09/2017,0.3,0.1,0.4,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 10/09/2017,0.4,0.1,0.5,0.4,0.3,0.4,0.4,NoData,NoData,NoData
24:00 11/09/2017,0.5,0,0.6,0.5,0.3,0.5,0.4,NoData,NoData,NoData
24:00 12/09/2017,0.5,0.1,<Samp,0.5,0.3,0.5,0.5,NoData,NoData,NoData
24:00 13/09/2017,0.4,0.1,0.6,0.5,0.3,0.5,0.5,NoData,NoData,NoData
24:00 14/09/2017,0.4,0,0.5,0.4,0.3,0.5,0.5,NoData,NoData,NoData
24:00 15/09/2017,0.3,0,0.5,0.3,0.2,<Samp,0.4,NoData,NoData,NoData
24:00 16/09/2017,0.3,0,0.4,0.3,0.2,Calib,0.3,NoData,NoData,NoData
24:00 17/09/2017,0.4,0,0.5,0.4,0.3,<Samp,0.4,NoData,NoData,NoData
24:00 18/09/2017,0.5,0,0.6,0.5,0.2,0.5,0.4,NoData,NoData,NoData
24:00 19/09/2017,0.5,0,0.6,0.4,0.3,0.2,0.4,NoData,NoData,NoData
24:00 20/09/2017,0.3,-0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 21/09/2017,<Samp,-0.1,0.4,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 22/09/2017,NoData,0,0.4,0.2,0.1,0.4,0.3,NoData,NoData,NoData
24:00 23/09/2017,NoData,0,0.4,0.2,0.1,0.3,0.3,NoData,NoData,NoData
24:00 24/09/2017,<Samp,0,0.5,0.3,0.3,0.4,0.4,NoData,NoData,NoData
24:00 25/09/2017,<Samp,0,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 26/09/2017,<Samp,0,0.5,0.3,0.3,0.4,0.4,NoData,NoData,NoData
24:00 27/09/2017,0.4,0,0.6,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 28/09/2017,0.4,-0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 29/09/2017,0.3,-0.1,0.4,0.3,0,<Samp,0.3,NoData,NoData,NoData
24:00 30/09/2017,0.2,0,0.4,0.3,0.2,<Samp,0.3,NoData,NoData,NoData
24:00 01/10/2017,0.4,0,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 02/10/2017,0.4,-0.1,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 03/10/2017,0.4,0,0.5,0.3,0.3,0.4,0.4,NoData,NoData,NoData
24:00 04/10/2017,0.3,0,0.5,0.3,0.2,0.4,0.3,NoData,NoData,NoData
24:00 05/10/2017,0.2,-0.1,0.4,0.3,0.1,0.4,0.3,NoData,NoData,NoData
24:00 06/10/2017,0.3,0,0.5,0.4,0.1,0.5,0.4,NoData,NoData,NoData
24:00 07/10/2017,0.3,0,0.4,0.4,0.1,0.4,0.5,NoData,NoData,NoData
24:00 08/10/2017,0.3,-0.2,0.6,0.5,0.3,0.5,0.4,NoData,NoData,NoData
24:00 09/10/2017,0.3,-0.2,0.5,0.4,-0.2,0.4,0.4,NoData,NoData,NoData
24:00 10/10/2017,0.3,0,0.4,0.3,0,0.4,0.3,NoData,NoData,NoData
24:00 11/10/2017,0.3,-0.1,0.4,0.3,0.1,0.4,0.4,NoData,NoData,NoData
24:00 12/10/2017,0.2,0,0.4,0.3,-0.1,0.4,0.4,NoData,NoData,NoData
24:00 13/10/2017,0.3,0.1,0.5,0.3,0,0.4,0.3,NoData,NoData,NoData
24:00 14/10/2017,0.2,-0.2,0.4,0.3,0,0.3,0.3,NoData,NoData,NoData
24:00 15/10/2017,0.3,0,0.5,0.4,0.2,0.4,0.3,NoData,NoData,NoData
24:00 16/10/2017,0.3,0.1,0.6,0.4,0.1,0.4,0.4,NoData,NoData,NoData
24:00 17/10/2017,0.4,0,0.5,0.4,0.2,0.4,0.4,NoData,NoData,NoData
24:00 18/10/2017,<Samp,0.1,0.6,0.5,0.2,0.5,0.4,NoData,NoData,NoData
24:00 19/10/2017,0.4,0.3,0.7,0.6,0.2,0.6,0.5,NoData,NoData,NoData
24:00 20/10/2017,0.4,0,0.5,0.4,0.1,<Samp,0.5,NoData,NoData,NoData
24:00 21/10/2017,0.2,0,0.5,0.4,0.1,NoData,0.4,NoData,NoData,NoData
24:00 22/10/2017,0.4,0,0.6,0.4,0.1,<Samp,0.4,NoData,NoData,NoData
24:00 23/10/2017,0.4,0,0.6,0.4,0.1,0.4,0.5,NoData,NoData,NoData
24:00 24/10/2017,0.4,0,0.6,0.4,0.1,0.5,0.4,NoData,NoData,NoData
24:00 25/10/2017,0.4,-0.1,0.5,0.5,0.2,0.5,0.4,NoData,NoData,NoData
24:00 26/10/2017,0.4,0,0.6,0.5,0.3,0.4,0.5,<Samp,NoData,NoData
24:00 27/10/2017,0.3,0,0.7,0.5,0.1,0.6,0.6,0.6,NoData,NoData
24:00 28/10/2017,0.2,-0.3,0.5,0.4,0.1,0.5,0.4,0.5,NoData,NoData
24:00 29/10/2017,0.4,-0.1,0.5,0.4,0.1,0.5,0.5,0.5,NoData,NoData
24:00 30/10/2017,0.4,0,0.5,0.4,0.3,0.5,0.4,0.4,NoData,NoData
24:00 31/10/2017,<Samp,-0.2,0.4,0.3,0.2,0.4,0.3,0.4,NoData,NoData
24:00 01/11/2017,0.4,0.1,0.5,0.4,0.2,0.4,0.4,0.4,NoData,NoData
24:00 02/11/2017,0.3,0.1,0.6,0.4,0.2,0.5,0.5,0.5,NoData,NoData
24:00 03/11/2017,0.3,<Samp,0.5,0.3,0,0.4,0.5,0.5,NoData,NoData
24:00 04/11/2017,0.2,0,0.4,0.4,0.1,0.4,0.5,0.5,NoData,NoData
24:00 05/11/2017,0.4,0,0.6,0.4,0.1,0.5,0.5,0.5,NoData,NoData
24:00 06/11/2017,0.3,0,0.5,0.4,0.1,Calib,0.5,0.5,NoData,NoData
24:00 07/11/2017,0.4,0,0.6,0.5,0.1,0.6,0.5,0.5,NoData,NoData
24:00 08/11/2017,0.3,0,0.6,0.4,0.1,0.5,0.4,0.6,NoData,NoData
24:00 09/11/2017,0.3,0.2,0.7,0.5,0.2,0.5,0.4,0.5,NoData,NoData
24:00 10/11/2017,0.3,0.3,0.7,0.4,0.1,Calib,0.6,0.5,NoData,NoData
24:00 11/11/2017,0.2,<Samp,0.5,0.3,-0.1,Calib,0.4,0.5,NoData,NoData
24:00 12/11/2017,0.3,NoData,0.6,0.4,0.2,<Samp,0.5,0.5,NoData,NoData
24:00 13/11/2017,0.5,NoData,1,0.5,0.3,Calib,0.4,0.4,NoData,NoData
24:00 14/11/2017,0.5,NoData,1,0.7,0.3,Calib,0.8,0.9,NoData,NoData
24:00 15/11/2017,0.6,<Samp,0.7,0.5,0.1,0.5,0.6,0.6,NoData,NoData
24:00 16/11/2017,0.5,0.1,0.9,0.7,<Samp,0.8,0.7,0.6,NoData,NoData
24:00 17/11/2017,0.3,0.3,1.1,0.6,Calib,0.8,0.6,0.4,NoData,NoData
24:00 18/11/2017,0.4,0,0.7,0.5,Calib,0.7,0.4,0.4,NoData,NoData
24:00 19/11/2017,0.4,0,0.6,0.4,Calib,0.6,0.5,0.5,NoData,NoData
24:00 20/11/2017,0.4,0,0.6,0.4,<Samp,0.5,0.4,0.5,NoData,NoData
24:00 21/11/2017,0.3,0,0.4,0.2,0,0.5,0.3,0.3,NoData,NoData
24:00 22/11/2017,0.3,0,0.4,0.2,0.1,0.9,0.3,0.3,NoData,NoData
24:00 23/11/2017,0.4,0,0.5,0.3,0.1,0.7,0.5,0.5,<Samp,NoData
24:00 24/11/2017,0.4,0,0.4,0.4,0.1,0.5,0.5,0.5,0.3,NoData
24:00 25/11/2017,0.3,0,0.4,0.3,0.1,0.4,0.4,0.4,0.3,NoData
24:00 26/11/2017,0.5,0,0.6,0.4,0,0.5,0.6,0.5,0.3,NoData
24:00 27/11/2017,0.5,0.1,0.6,0.4,0.2,0.6,0.5,0.4,0.3,NoData
24:00 28/11/2017,0.6,0,0.7,0.5,0.2,0.6,0.6,0.5,0.5,NoData
24:00 29/11/2017,0.5,0,0.6,0.4,0.4,0.6,0.6,0.5,0.4,NoData
24:00 30/11/2017,0.5,0,0.6,0.4,0.2,0.5,0.6,0.5,0.4,NoData
24:00 01/12/2017,0.3,0,0.6,0.4,0,0.4,0.7,0.5,0.4,NoData
24:00 02/12/2017,0.2,0.1,0.6,0.4,0,0.4,0.3,0.4,0.3,NoData
24:00 03/12/2017,0.3,0.5,1.4,0.6,0.4,0.6,0.6,0.5,0.3,NoData
24:00 04/12/2017,0.4,<Samp,1.3,0.7,0.4,0.6,0.7,0.5,0.3,NoData
24:00 05/12/2017,0.4,<Samp,0.7,0.4,0,0.5,0.4,0.4,0.4,NoData
24:00 06/12/2017,0.2,0,0.4,0.2,0,0.3,0.3,0.3,0.3,NoData
24:00 07/12/2017,0.3,0.1,0.5,0.3,0.2,0.4,0.4,0.3,0.4,NoData
24:00 08/12/2017,0.4,0,0.5,0.3,0,0.4,0.6,0.5,0.4,NoData
24:00 09/12/2017,0.3,0.1,0.8,0.5,0.1,0.5,0.3,0.4,0.3,NoData
24:00 10/12/2017,0.8,<Samp,1.2,0.7,0.3,0.8,0.7,0.5,0.3,NoData
24:00 11/12/2017,0.6,<Samp,0.9,0.6,0.2,0.6,0.5,0.5,0.4,NoData
24:00 12/12/2017,0.5,<Samp,1.8,1,0.7,1.1,0.3,0.3,0.3,NoData
24:00 13/12/2017,0.4,<Samp,0.7,0.4,0.2,0.6,0.4,0.5,0.4,NoData
24:00 14/12/2017,0.3,0,0.6,0.3,0.1,0.5,0.4,0.4,0.4,NoData
24:00 15/12/2017,0.3,0.2,0.6,0.3,0.1,0.5,0.7,0.4,0.4,NoData
24:00 16/12/2017,0.4,<Samp,0.5,0.3,0,0.4,0.6,0.4,0.4,NoData
24:00 17/12/2017,0.8,0.3,1.1,0.5,0.3,0.7,0.7,0.5,0.4,NoData
24:00 18/12/2017,0.6,<Samp,1,0.5,0.3,0.7,0.6,0.4,0.4,NoData
24:00 19/12/2017,0.8,<Samp,<Samp,0.6,0.6,0.7,0.7,0.6,0.5,NoData
24:00 20/12/2017,0.7,<Samp,<Samp,0.8,0.4,1.1,0.8,0.6,0.4,NoData
24:00 21/12/2017,0.7,<Samp,1.4,0.8,0.4,1,0.9,0.6,0.4,NoData
24:00 22/12/2017,0.8,<Samp,1.5,0.8,0.3,0.9,0.5,0.4,0.3,NoData
24:00 23/12/2017,0.9,Calib,0.6,0.4,0,0.5,0.5,0.4,0.4,NoData
24:00 24/12/2017,0.7,Calib,0.4,0.3,0.1,0.4,0.4,0.3,0.3,NoData
24:00 25/12/2017,0.4,<Samp,0.6,0.4,0.3,0.6,0.5,0.4,0.4,NoData
24:00 26/12/2017,0.4,<Samp,0.8,0.5,0.1,0.6,0.7,0.5,0.5,NoData
24:00 27/12/2017,0.4,0.2,1.2,0.6,0.2,0.6,0.5,0.4,0.4,NoData
24:00 28/12/2017,0.8,0.3,1.2,0.5,0.4,0.8,0.8,0.6,0.4,NoData
24:00 29/12/2017,0.5,0.1,1.1,0.6,0.3,1,1,0.6,0.5,NoData
24:00 30/12/2017,0.3,<Samp,0.7,0.4,0,0.6,0.7,0.5,0.4,NoData
24:00 31/12/2017,0.4,0,0.5,0.3,0,0.4,0.5,0.4,0.3,NoData
24:00 01/01/2018,0.3,0.1,0.5,0.4,0.2,0.5,<Samp,0.3,0.3,NoData
24:00 02/01/2018,0.3,0,0.5,0.3,0.2,0.4,0.3,0.4,0.3,NoData
24:00 03/01/2018,0.4,0.1,0.6,0.4,0.3,0.5,0.5,0.4,0.4,NoData
24:00 04/01/2018,0.2,0,0.4,0.3,0.1,0.4,0.4,0.4,0.3,NoData
24:00 05/01/2018,0.1,0,0.3,0.2,0,0.3,0.3,0.4,0.3,NoData
24:00 06/01/2018,0.2,0.2,0.6,0.3,0.2,0.6,0.5,0.6,0.4,NoData
24:00 07/01/2018,0.5,0.4,0.8,0.5,0.2,0.6,0.7,0.7,0.4,NoData
24:00 08/01/2018,0.6,0.1,0.7,0.4,0.3,0.7,0.7,<Samp,0.5,NoData
24:00 09/01/2018,0.4,0.1,1,0.5,0.3,0.7,0.7,<Samp,0.5,NoData
24:00 10/01/2018,0.4,0.1,0.8,0.5,0.2,0.6,0.7,0.6,0.5,NoData
24:00 11/01/2018,0.5,0.3,Calib,0.6,0.3,0.9,0.6,0.6,0.3,NoData
24:00 12/01/2018,0.4,0.1,0.7,0.4,0.2,0.7,0.7,0.6,0.4,NoData
24:00 13/01/2018,0.3,0,0.6,0.4,0.1,0.6,0.6,0.5,0.4,NoData
24:00 14/01/2018,0.2,0,0.4,0.3,0.1,0.3,0.4,0.4,0.3,NoData
24:00 15/01/2018,0.2,0.1,0.6,0.3,0.3,0.5,0.4,0.4,0.3,NoData
24:00 16/01/2018,0.3,0.1,0.7,0.3,0.2,0.6,0.5,0.3,0.4,NoData
24:00 17/01/2018,0.3,0,0.5,0.4,0.1,0.5,0.6,0.5,0.4,NoData
24:00 18/01/2018,0.2,0,0.3,0.2,0,0.4,0.4,0.4,0.3,NoData
24:00 19/01/2018,0.2,0,0.3,0.1,0.1,<Samp,0.3,0.3,0.3,NoData
24:00 20/01/2018,0.3,0.2,0.6,0.4,0.2,NoData,0.5,0.5,0.3,NoData
24:00 21/01/2018,0.5,0.3,1.2,0.7,0.5,<Samp,0.5,0.5,0.3,NoData
24:00 22/01/2018,0.3,0.1,0.6,0.3,0.1,<Samp,0.4,0.4,0.3,NoData
24:00 23/01/2018,0.3,0,0.4,0.2,0.2,<Samp,0.3,0.4,0.3,NoData
24:00 24/01/2018,0.3,0.1,0.6,0.4,0.2,0.3,0.5,0.4,0.3,NoData
24:00 25/01/2018,0.1,-0.1,0.4,0.2,0.1,0.5,0.4,0.4,0.3,NoData
24:00 26/01/2018,0.2,0,0.3,0.2,0,0.4,<Samp,0.4,0.3,NoData
24:00 27/01/2018,0.3,0,0.5,0.3,0.1,0.4,NoData,0.5,0.3,NoData
24:00 28/01/2018,0.5,0,0.8,0.4,0.3,0.7,NoData,0.6,0.4,NoData
24:00 29/01/2018,0.6,-0.2,0.6,0.4,0.1,0.7,InVld,0.7,0.4,NoData
24:00 30/01/2018,0.5,0,0.8,0.4,0.2,0.8,<Samp,0.7,0.4,NoData
24:00 31/01/2018,0.6,0.2,0.7,0.4,0.2,0.6,0.7,0.6,0.4,NoData
24:00 01/02/2018,0.7,0.2,0.9,0.6,0.5,<Samp,0.8,0.6,0.4,NoData
24:00 02/02/2018,0.4,0.3,<Samp,0.6,0.5,NoData,0.6,0.5,0.3,NoData
24:00 03/02/2018,0.4,0.2,NoData,0.5,0.4,NoData,0.8,0.6,0.3,NoData
24:00 04/02/2018,0.8,0.4,<Samp,0.7,0.7,<Samp,0.8,0.7,0.3,NoData
24:00 05/02/2018,0.6,0.4,1.2,0.6,0.3,0.6,0.8,0.8,0.4,NoData
24:00 06/02/2018,0.6,0.4,1.2,0.8,0.5,1,0.8,0.6,0.4,NoData
24:00 07/02/2018,0.7,0.3,0.8,0.5,0.2,0.8,0.9,0.7,0.4,NoData
24:00 08/02/2018,0.7,0.8,1.5,0.7,0.4,1,0.6,0.6,0.4,NoData
24:00 09/02/2018,0.4,0.6,1.1,0.6,0.3,0.8,0.6,0.6,0.5,NoData
24:00 10/02/2018,0.4,0.4,1,0.6,0.2,0.8,0.6,0.6,0.3,NoData
24:00 11/02/2018,0.5,0.2,0.9,0.5,0.1,<Samp,0.5,0.5,0.4,NoData
24:00 12/02/2018,0.3,0.2,0.5,0.2,0,InVld,0.4,0.4,0.4,NoData
24:00 13/02/2018,0.3,0.4,0.5,0.2,0.1,InVld,0.4,0.3,0.3,NoData
24:00 14/02/2018,0.4,0.5,0.5,0.3,0.2,InVld,0.5,0.5,0.3,NoData
24:00 15/02/2018,0.4,0.6,0.6,0.4,0.6,InVld,0.5,0.4,0.3,NoData
24:00 16/02/2018,0.4,0.5,0.6,0.3,0.5,InVld,0.4,0.4,0.3,NoData
24:00 17/02/2018,0.2,0.4,0.3,0.2,0.3,InVld,0.3,0.3,0.3,NoData
24:00 18/02/2018,0.3,0.4,0.4,0.2,0.4,InVld,0.3,0.4,0.3,NoData
24:00 19/02/2018,0.4,0.6,0.5,0.3,0.6,InVld,0.5,0.4,0.3,NoData
24:00 20/02/2018,0.5,0.7,0.7,0.4,0.7,InVld,0.5,0.5,0.3,NoData
24:00 21/02/2018,0.4,0.6,0.6,0.3,0.6,InVld,0.5,0.4,0.4,NoData
24:00 22/02/2018,0.5,0.6,0.5,0.3,0.7,InVld,0.5,0.4,0.4,NoData
24:00 23/02/2018,0.4,0.7,0.7,0.4,0.7,InVld,0.5,0.4,0.4,NoData
24:00 24/02/2018,0.3,0.7,0.5,0.4,0.6,InVld,0.6,0.5,0.4,NoData
24:00 25/02/2018,0.3,0.5,0.4,0.2,0.6,Calib,0.4,0.5,0.4,NoData
24:00 26/02/2018,0.4,0.5,0.5,0.3,0.6,<Samp,0.5,0.5,0.3,NoData
24:00 27/02/2018,0.4,0.6,0.5,0.3,0.6,0.2,0.5,0.5,0.3,NoData
24:00 28/02/2018,0.4,0.7,<Samp,0.3,0.7,0.2,0.6,0.6,0.4,NoData
24:00 01/03/2018,0.6,0.8,<Samp,0.4,0.8,0.2,0.7,0.7,0.4,NoData
24:00 02/03/2018,0.6,0.8,0.6,0.4,0.8,0.1,0.7,0.7,0.4,NoData
24:00 03/03/2018,0.5,0.9,0.7,0.4,0.8,0.1,0.7,0.8,0.4,NoData
24:00 04/03/2018,0.4,1.1,1.1,0.5,0.9,0.2,0.7,0.9,0.4,NoData
24:00 05/03/2018,0.3,0.9,0.8,0.5,0.8,0.2,0.6,0.7,0.4,NoData
24:00 06/03/2018,0.3,0.7,0.6,0.3,0.7,0.1,0.4,0.7,0.3,NoData
24:00 07/03/2018,0.5,0.7,0.6,0.3,0.8,0.1,0.5,0.7,0.3,NoData
24:00 08/03/2018,0.3,0.6,0.6,0.3,0.7,Calib,0.4,0.6,0.3,NoData
24:00 09/03/2018,0.2,0.5,0.4,0.1,0.7,Calib,0.3,0.6,0.3,NoData
24:00 10/03/2018,0.2,0.6,0.4,0.1,0.6,Calib,0.3,0.6,0.3,NoData
24:00 11/03/2018,0.3,0.7,0.5,0.2,0.8,Calib,0.4,0.7,0.4,NoData
24:00 12/03/2018,0.5,0.7,0.5,0.3,0.8,0.1,0.4,0.8,0.4,NoData
24:00 13/03/2018,0.4,0.8,0.6,0.3,0.8,0,0.5,0.8,0.4,NoData
24:00 14/03/2018,0.3,0.7,0.6,0.3,0.8,0.1,0.5,0.6,0.4,NoData
24:00 15/03/2018,0.4,0.8,0.6,0.3,0.8,0.2,0.4,0.4,0.4,NoData
24:00 16/03/2018,0.2,0.6,0.5,0.3,0.8,0.2,0.3,0.4,0.3,NoData
24:00 17/03/2018,0.3,0.6,0.4,0.2,0.7,0,0.4,0.4,0.3,NoData
24:00 18/03/2018,0.5,1.3,1.2,0.5,1.1,0.3,0.5,0.5,0.3,NoData
24:00 19/03/2018,0.5,1,0.8,0.4,0.8,0.3,0.4,0.4,0.3,NoData
24:00 20/03/2018,0.3,0.7,0.5,0.2,0.8,0.2,0.4,0.5,0.4,NoData
24:00 21/03/2018,0.5,0.8,0.6,0.3,0.9,0.1,0.6,0.5,0.4,NoData
24:00 22/03/2018,0.5,0.9,0.7,0.5,1,0.3,0.6,0.5,0.3,NoData
24:00 23/03/2018,0.3,1.4,1,0.6,1,0.4,0.4,0.6,0.3,NoData
24:00 24/03/2018,0.2,0.7,0.3,0.1,0.7,0.1,0.3,0.4,0.3,NoData
24:00 25/03/2018,0.4,0.7,0.4,0.2,0.8,0.1,0.3,0.4,0.3,NoData
24:00 26/03/2018,0.6,0.8,0.5,0.3,1,0.2,0.5,0.5,0.3,NoData
24:00 27/03/2018,0.6,0.9,0.5,0.3,1,0.3,0.5,0.5,0.5,NoData
24:00 28/03/2018,0.4,1,0.6,0.4,1,0.4,0.6,0.5,0.4,NoData
24:00 29/03/2018,0.3,0.7,0.4,<Samp,0.8,0.1,0.3,0.4,0.3,NoData
24:00 30/03/2018,0.3,0.7,0.4,0.2,0.9,0.2,0.4,0.4,0.3,NoData
24:00 31/03/2018,0.3,0.7,0.4,0.2,0.8,0.2,0.4,0.4,0.3,NoData
24:00 01/04/2018,0.5,0.9,0.6,0.3,1,0.3,0.5,0.5,0.2,NoData
24:00 02/04/2018,0.4,0.9,0.6,0.3,0.9,0.3,0.5,0.6,0.4,NoData
24:00 03/04/2018,0.3,0.9,0.4,0.2,0.9,0.2,0.3,0.4,0.4,NoData
24:00 04/04/2018,0.3,0.9,0.4,0.2,0.9,0.2,0.4,0.4,0.4,NoData
24:00 05/04/2018,0.3,0.9,0.5,0.3,0.9,0.3,0.5,0.5,0.3,NoData
24:00 06/04/2018,0.2,0.9,0.5,0.2,0.9,0.3,0.6,0.5,0.4,NoData
24:00 07/04/2018,0.2,0.8,0.4,0.2,0.9,0.3,0.5,0.4,0.4,NoData
24:00 08/04/2018,0.3,0.8,0.4,0.2,0.9,0.3,0.3,0.4,0.4,NoData
24:00 09/04/2018,0.3,0.8,0.4,0.2,0.8,0.2,0.3,0.4,0.3,NoData
24:00 10/04/2018,0.3,0.8,0.4,0.2,0.9,0.2,0.4,0.4,0.3,NoData
24:00 11/04/2018,<Samp,0.9,0.4,0.2,0.9,0.3,0.4,0.4,0.3,NoData
24:00 12/04/2018,<Samp,0.9,0.5,0.2,0.9,0.3,0.4,0.5,0.4,NoData
24:00 13/04/2018,0.4,0.9,0.4,0.2,0.9,0.2,0.4,0.4,0.4,NoData
24:00 14/04/2018,0.3,0.9,0.4,0.2,0.9,0.2,0.4,0.4,0.4,NoData
24:00 15/04/2018,0.4,0.9,0.5,0.3,0.9,0.3,0.4,0.4,0.4,NoData
24:00 16/04/2018,0.3,1,0.5,0.2,1,0.3,0.4,0.4,0.4,NoData
24:00 17/04/2018,0.4,1,0.5,0.3,1,0.3,0.5,0.5,0.4,NoData
24:00 18/04/2018,0.5,1.1,0.6,0.3,1.1,0.4,0.5,0.5,0.3,NoData
24:00 19/04/2018,0.4,0.9,0.4,0.2,0.9,0.2,0.4,0.4,0.3,NoData
24:00 20/04/2018,0.2,0.9,0.4,0.2,0.9,0.2,0.3,0.3,0.3,NoData
24:00 21/04/2018,0.2,0.9,0.3,0.2,0.9,0.1,0.4,0.3,0.3,NoData
24:00 22/04/2018,0.3,0.8,0.4,0.2,0.9,0.2,0.3,0.4,0.4,NoData
24:00 23/04/2018,0.3,0.8,0.4,0.2,0.9,0.2,0.4,0.4,0.3,NoData
24:00 24/04/2018,0.4,0.8,0.5,0.2,0.9,0.2,0.5,0.5,0.4,NoData
24:00 25/04/2018,0.4,0.8,0.5,0.2,0.9,0.2,0.5,0.4,0.4,NoData
24:00 26/04/2018,0.4,0.8,0.4,0.2,0.9,0.2,0.5,0.5,0.4,NoData
24:00 27/04/2018,0.3,0.8,0.4,0.2,1,0.2,0.4,0.4,0.4,NoData
24:00 28/04/2018,0.2,0.7,0.3,0.2,0.9,0.2,0.4,0.4,0.3,NoData
24:00 29/04/2018,0.4,0.9,0.5,0.2,1,0.3,0.5,0.5,0.4,NoData
24:00 30/04/2018,0.4,1,0.5,0.3,1.1,0.3,0.5,0.5,0.3,NoData
24:00 01/05/2018,0.3,0.8,0.4,0.3,0.8,0.1,0.4,0.3,0.3,NoData
24:00 02/05/2018,0.5,1,0.8,0.3,1.1,0.2,0.4,0.4,0.3,NoData
24:00 03/05/2018,0.5,1.3,0.8,0.5,1.4,0.5,0.5,0.4,0.3,NoData
24:00 04/05/2018,0.4,1.1,0.6,0.4,1.2,0.3,0.5,0.5,0.3,NoData
24:00 05/05/2018,0.2,0.7,0.3,0.1,0.9,0.1,0.4,0.4,0.3,NoData
24:00 06/05/2018,0.3,0.8,<Samp,0.2,<Samp,0.2,<Samp,0.4,0.4,NoData
24:00 07/05/2018,0.3,0.8,0.4,0.1,<Samp,0.2,Calib,0.4,0.3,NoData
24:00 08/05/2018,0.2,0.8,0.4,0.1,0.3,0.2,Calib,0.4,0.3,NoData
24:00 09/05/2018,0.2,0.8,0.4,0.2,0.3,0.2,Calib,0.4,0.3,NoData
24:00 10/05/2018,0.3,0.9,0.5,0.3,0.4,0.2,Calib,0.5,0.3,NoData
24:00 11/05/2018,0.3,0.8,0.4,0.2,0.4,0.2,Calib,0.5,0.3,NoData
24:00 12/05/2018,0.2,0.8,0.3,0.1,0.3,0.1,Calib,0.4,0.3,NoData
